Grid Pos (microns),U Total (1/cm3s),U Stim (1/cm3s)
3.0933e+00,1.0429e+28,1.0103e+27
3.0934e+00,1.0423e+28,1.0079e+27
3.0935e+00,1.0417e+28,1.0054e+27
3.0936e+00,1.0410e+28,1.0030e+27
3.0937e+00,1.0404e+28,1.0005e+27
3.0938e+00,1.0398e+28,9.9807e+26
3.0939e+00,1.0392e+28,9.9560e+26
3.0940e+00,1.0386e+28,9.9312e+26
3.0941e+00,1.0379e+28,9.9064e+26
3.0942e+00,1.0373e+28,9.8814e+26
3.0943e+00,1.0367e+28,9.8563e+26
3.0944e+00,1.0361e+28,9.8312e+26
3.0945e+00,1.0354e+28,9.8060e+26
3.0946e+00,1.0348e+28,9.7806e+26
3.0947e+00,1.0342e+28,9.7552e+26
3.0948e+00,1.0336e+28,9.7297e+26
3.0949e+00,1.0329e+28,9.7041e+26
3.0950e+00,1.0323e+28,9.6784e+26
3.0951e+00,1.0317e+28,9.6527e+26
3.0952e+00,1.0311e+28,9.6268e+26
3.0953e+00,1.0304e+28,9.6009e+26
3.0954e+00,1.0298e+28,9.5748e+26
3.0955e+00,1.0292e+28,9.5487e+26
3.0956e+00,1.0285e+28,9.5225e+26
3.0957e+00,1.0279e+28,9.4962e+26
3.0958e+00,1.0273e+28,9.4698e+26
3.0959e+00,1.0266e+28,9.4433e+26
3.0960e+00,1.0260e+28,9.4168e+26
3.0961e+00,1.0253e+28,9.3901e+26
3.0962e+00,1.0247e+28,9.3634e+26
3.0963e+00,1.0241e+28,9.3366e+26
3.0964e+00,1.0234e+28,9.3097e+26
3.0965e+00,1.0228e+28,9.2827e+26
3.0966e+00,1.0221e+28,9.2556e+26
3.0967e+00,1.0215e+28,9.2285e+26
3.0968e+00,1.0209e+28,9.2013e+26
3.0969e+00,1.0202e+28,9.1740e+26
3.0970e+00,1.0196e+28,9.1466e+26
3.0971e+00,1.0189e+28,9.1191e+26
3.0972e+00,1.0183e+28,9.0916e+26
3.0973e+00,1.0176e+28,9.0640e+26
3.0974e+00,1.0170e+28,9.0363e+26
3.0975e+00,1.0163e+28,9.0085e+26
3.0976e+00,1.0157e+28,8.9806e+26
3.0977e+00,1.0150e+28,8.9527e+26
3.0978e+00,1.0144e+28,8.9247e+26
3.0979e+00,1.0137e+28,8.8966e+26
3.0980e+00,1.0131e+28,8.8685e+26
3.0981e+00,1.0124e+28,8.8403e+26
3.0982e+00,1.0118e+28,8.8120e+26
3.0983e+00,1.0111e+28,8.7836e+26
3.0984e+00,1.0105e+28,8.7552e+26
3.0985e+00,1.0098e+28,8.7267e+26
3.0986e+00,1.0092e+28,8.6982e+26
3.0987e+00,1.0085e+28,8.6695e+26
3.0988e+00,1.0079e+28,8.6408e+26
3.0989e+00,1.0072e+28,8.6121e+26
3.0990e+00,1.0066e+28,8.5832e+26
3.0991e+00,1.0059e+28,8.5543e+26
3.0992e+00,1.0052e+28,8.5254e+26
3.0993e+00,1.0046e+28,8.4964e+26
3.0994e+00,1.0039e+28,8.4673e+26
3.0995e+00,1.0033e+28,8.4381e+26
3.0996e+00,1.0026e+28,8.4089e+26
3.0997e+00,1.0019e+28,8.3797e+26
3.0998e+00,1.0013e+28,8.3504e+26
3.0999e+00,1.0006e+28,8.3210e+26
3.1000e+00,9.9995e+27,8.2915e+26
3.1001e+00,9.9929e+27,8.2620e+26
3.1002e+00,9.9863e+27,8.2325e+26
3.1003e+00,9.9797e+27,8.2029e+26
3.1004e+00,9.9730e+27,8.1732e+26
3.1005e+00,9.9664e+27,8.1435e+26
3.1006e+00,9.9597e+27,8.1138e+26
3.1007e+00,9.9531e+27,8.0839e+26
3.1008e+00,9.9464e+27,8.0541e+26
3.1009e+00,9.9398e+27,8.0242e+26
3.1010e+00,9.9331e+27,7.9942e+26
3.1011e+00,9.9264e+27,7.9642e+26
3.1012e+00,9.9198e+27,7.9341e+26
3.1013e+00,9.9131e+27,7.9040e+26
3.1014e+00,9.9064e+27,7.8739e+26
3.1015e+00,9.8997e+27,7.8437e+26
3.1016e+00,9.8931e+27,7.8134e+26
3.1017e+00,9.8864e+27,7.7832e+26
3.1018e+00,9.8797e+27,7.7528e+26
3.1019e+00,9.8730e+27,7.7225e+26
3.1020e+00,9.8663e+27,7.6920e+26
3.1021e+00,9.8596e+27,7.6616e+26
3.1022e+00,9.8529e+27,7.6311e+26
3.1023e+00,9.8462e+27,7.6006e+26
3.1024e+00,9.8395e+27,7.5700e+26
3.1025e+00,9.8328e+27,7.5394e+26
3.1026e+00,9.8260e+27,7.5088e+26
3.1027e+00,9.8193e+27,7.4781e+26
3.1028e+00,9.8126e+27,7.4474e+26
3.1029e+00,9.8059e+27,7.4167e+26
3.1030e+00,9.7992e+27,7.3859e+26
3.1031e+00,9.7924e+27,7.3551e+26
3.1032e+00,9.7857e+27,7.3242e+26
3.1033e+00,9.7790e+27,7.2934e+26
3.1034e+00,9.7722e+27,7.2625e+26
3.1035e+00,9.7655e+27,7.2316e+26
3.1036e+00,9.7588e+27,7.2006e+26
3.1037e+00,9.7520e+27,7.1696e+26
3.1038e+00,9.7453e+27,7.1386e+26
3.1039e+00,9.7385e+27,7.1076e+26
3.1040e+00,9.7318e+27,7.0765e+26
3.1041e+00,9.7250e+27,7.0455e+26
3.1042e+00,9.7183e+27,7.0144e+26
3.1043e+00,9.7116e+27,6.9832e+26
3.1044e+00,9.7048e+27,6.9521e+26
3.1045e+00,9.6981e+27,6.9209e+26
3.1046e+00,9.6913e+27,6.8898e+26
3.1047e+00,9.6845e+27,6.8586e+26
3.1048e+00,9.6778e+27,6.8273e+26
3.1049e+00,9.6710e+27,6.7961e+26
3.1050e+00,9.6643e+27,6.7648e+26
3.1051e+00,9.6575e+27,6.7336e+26
3.1052e+00,9.6508e+27,6.7023e+26
3.1053e+00,9.6440e+27,6.6710e+26
3.1054e+00,9.6373e+27,6.6397e+26
3.1055e+00,9.6305e+27,6.6084e+26
3.1056e+00,9.6238e+27,6.5771e+26
3.1057e+00,9.6170e+27,6.5457e+26
3.1058e+00,9.6102e+27,6.5144e+26
3.1059e+00,9.6035e+27,6.4830e+26
3.1060e+00,9.5967e+27,6.4517e+26
3.1061e+00,9.5900e+27,6.4203e+26
3.1062e+00,9.5832e+27,6.3889e+26
3.1063e+00,9.5765e+27,6.3575e+26
3.1064e+00,9.5697e+27,6.3261e+26
3.1065e+00,9.5629e+27,6.2948e+26
3.1066e+00,9.5562e+27,6.2634e+26
3.1067e+00,9.5494e+27,6.2320e+26
3.1068e+00,9.5427e+27,6.2006e+26
3.1069e+00,9.5359e+27,6.1692e+26
3.1070e+00,9.5292e+27,6.1378e+26
3.1071e+00,9.5224e+27,6.1064e+26
3.1072e+00,9.5157e+27,6.0750e+26
3.1073e+00,9.5089e+27,6.0436e+26
3.1074e+00,9.5022e+27,6.0122e+26
3.1075e+00,9.4955e+27,5.9809e+26
3.1076e+00,9.4887e+27,5.9495e+26
3.1077e+00,9.4820e+27,5.9181e+26
3.1078e+00,9.4752e+27,5.8868e+26
3.1079e+00,9.4685e+27,5.8554e+26
3.1080e+00,9.4618e+27,5.8241e+26
3.1081e+00,9.4550e+27,5.7928e+26
3.1082e+00,9.4483e+27,5.7615e+26
3.1083e+00,9.4416e+27,5.7301e+26
3.1084e+00,9.4348e+27,5.6989e+26
3.1085e+00,9.4281e+27,5.6676e+26
3.1086e+00,9.4214e+27,5.6363e+26
3.1087e+00,9.4147e+27,5.6051e+26
3.1088e+00,9.4079e+27,5.5738e+26
3.1089e+00,9.4012e+27,5.5426e+26
3.1090e+00,9.3945e+27,5.5114e+26
3.1091e+00,9.3878e+27,5.4802e+26
3.1092e+00,9.3811e+27,5.4491e+26
3.1093e+00,9.3744e+27,5.4179e+26
3.1094e+00,9.3677e+27,5.3868e+26
3.1095e+00,9.3610e+27,5.3557e+26
3.1096e+00,9.3543e+27,5.3246e+26
3.1097e+00,9.3476e+27,5.2936e+26
3.1098e+00,9.3409e+27,5.2625e+26
3.1099e+00,9.3342e+27,5.2315e+26
3.1100e+00,9.3276e+27,5.2006e+26
3.1101e+00,9.3209e+27,5.1696e+26
3.1102e+00,9.3142e+27,5.1387e+26
3.1103e+00,9.3075e+27,5.1078e+26
3.1104e+00,9.3009e+27,5.0769e+26
3.1105e+00,9.2942e+27,5.0461e+26
3.1106e+00,9.2875e+27,5.0153e+26
3.1107e+00,9.2809e+27,4.9845e+26
3.1108e+00,9.2742e+27,4.9537e+26
3.1109e+00,9.2676e+27,4.9230e+26
3.1110e+00,9.2609e+27,4.8923e+26
3.1111e+00,9.2543e+27,4.8617e+26
3.1112e+00,9.2477e+27,4.8311e+26
3.1113e+00,9.2410e+27,4.8005e+26
3.1114e+00,9.2344e+27,4.7700e+26
3.1115e+00,9.2278e+27,4.7395e+26
3.1116e+00,9.2212e+27,4.7090e+26
3.1117e+00,9.2146e+27,4.6786e+26
3.1118e+00,9.2080e+27,4.6482e+26
3.1119e+00,9.2014e+27,4.6179e+26
3.1120e+00,9.1948e+27,4.5876e+26
3.1121e+00,9.1882e+27,4.5574e+26
3.1122e+00,9.1816e+27,4.5271e+26
3.1123e+00,9.1750e+27,4.4970e+26
3.1124e+00,9.1684e+27,4.4669e+26
3.1125e+00,9.1619e+27,4.4368e+26
3.1126e+00,9.1553e+27,4.4068e+26
3.1127e+00,9.1487e+27,4.3768e+26
3.1128e+00,9.1422e+27,4.3468e+26
3.1129e+00,9.1356e+27,4.3170e+26
3.1130e+00,9.1291e+27,4.2871e+26
3.1131e+00,9.1226e+27,4.2573e+26
3.1132e+00,9.1160e+27,4.2276e+26
3.1133e+00,9.1095e+27,4.1979e+26
3.1134e+00,9.1030e+27,4.1683e+26
3.1135e+00,9.0965e+27,4.1387e+26
3.1136e+00,9.0900e+27,4.1092e+26
3.1137e+00,9.0835e+27,4.0797e+26
3.1138e+00,9.0770e+27,4.0503e+26
3.1139e+00,9.0705e+27,4.0210e+26
3.1140e+00,9.0640e+27,3.9917e+26
3.1141e+00,9.0576e+27,3.9624e+26
3.1142e+00,9.0511e+27,3.9333e+26
3.1143e+00,9.0446e+27,3.9041e+26
3.1144e+00,9.0382e+27,3.8751e+26
3.1145e+00,9.0317e+27,3.8461e+26
3.1146e+00,9.0253e+27,3.8171e+26
3.1147e+00,9.0189e+27,3.7883e+26
3.1148e+00,9.0125e+27,3.7595e+26
3.1149e+00,9.0060e+27,3.7307e+26
3.1150e+00,8.9996e+27,3.7020e+26
3.1151e+00,8.9932e+27,3.6734e+26
3.1152e+00,8.9868e+27,3.6449e+26
3.1153e+00,8.9805e+27,3.6164e+26
3.1154e+00,8.9741e+27,3.5880e+26
3.1155e+00,8.9677e+27,3.5596e+26
3.1156e+00,8.9614e+27,3.5313e+26
3.1157e+00,8.9550e+27,3.5031e+26
3.1158e+00,8.9487e+27,3.4750e+26
3.1159e+00,8.9423e+27,3.4469e+26
3.1160e+00,8.9360e+27,3.4189e+26
3.1161e+00,8.9297e+27,3.3910e+26
3.1162e+00,8.9233e+27,3.3632e+26
3.1163e+00,8.9170e+27,3.3354e+26
3.1164e+00,8.9107e+27,3.3077e+26
3.1165e+00,8.9045e+27,3.2801e+26
3.1166e+00,8.8982e+27,3.2525e+26
3.1167e+00,8.8919e+27,3.2251e+26
3.1168e+00,8.8856e+27,3.1977e+26
3.1169e+00,8.8794e+27,3.1704e+26
3.1170e+00,8.8731e+27,3.1431e+26
3.1171e+00,8.8669e+27,3.1160e+26
3.1172e+00,8.8607e+27,3.0889e+26
3.1173e+00,8.8545e+27,3.0619e+26
3.1174e+00,8.8483e+27,3.0350e+26
3.1175e+00,8.8421e+27,3.0082e+26
3.1176e+00,8.8359e+27,2.9814e+26
3.1177e+00,8.8297e+27,2.9548e+26
3.1178e+00,8.8235e+27,2.9282e+26
3.1179e+00,8.8173e+27,2.9017e+26
3.1180e+00,8.8112e+27,2.8753e+26
3.1181e+00,8.8050e+27,2.8490e+26
3.1182e+00,8.7989e+27,2.8227e+26
3.1183e+00,8.7928e+27,2.7966e+26
3.1184e+00,8.7867e+27,2.7705e+26
3.1185e+00,8.7806e+27,2.7446e+26
3.1186e+00,8.7745e+27,2.7187e+26
3.1187e+00,8.7684e+27,2.6929e+26
3.1188e+00,8.7623e+27,2.6672e+26
3.1189e+00,8.7563e+27,2.6416e+26
3.1190e+00,8.7502e+27,2.6161e+26
3.1191e+00,8.7441e+27,2.5907e+26
3.1192e+00,8.7381e+27,2.5653e+26
3.1193e+00,8.7321e+27,2.5401e+26
3.1194e+00,8.7261e+27,2.5150e+26
3.1195e+00,8.7201e+27,2.4899e+26
3.1196e+00,8.7141e+27,2.4650e+26
3.1197e+00,8.7081e+27,2.4401e+26
3.1198e+00,8.7021e+27,2.4154e+26
3.1199e+00,8.6962e+27,2.3907e+26
3.1200e+00,8.6902e+27,2.3662e+26
3.1201e+00,8.6843e+27,2.3417e+26
3.1202e+00,8.6783e+27,2.3174e+26
3.1203e+00,8.6724e+27,2.2931e+26
3.1204e+00,8.6665e+27,2.2690e+26
3.1205e+00,8.6606e+27,2.2449e+26
3.1206e+00,8.6547e+27,2.2210e+26
3.1207e+00,8.6489e+27,2.1971e+26
3.1208e+00,8.6430e+27,2.1734e+26
3.1209e+00,8.6372e+27,2.1497e+26
3.1210e+00,8.6313e+27,2.1262e+26
3.1211e+00,8.6255e+27,2.1028e+26
3.1212e+00,8.6197e+27,2.0795e+26
3.1213e+00,8.6139e+27,2.0562e+26
3.1214e+00,8.6081e+27,2.0331e+26
3.1215e+00,8.6023e+27,2.0101e+26
3.1216e+00,8.5965e+27,1.9872e+26
3.1217e+00,8.5908e+27,1.9644e+26
3.1218e+00,8.5850e+27,1.9418e+26
3.1219e+00,8.5793e+27,1.9192e+26
3.1220e+00,8.5736e+27,1.8967e+26
3.1221e+00,8.5678e+27,1.8744e+26
3.1222e+00,8.5621e+27,1.8522e+26
3.1223e+00,8.5565e+27,1.8300e+26
3.1224e+00,8.5508e+27,1.8080e+26
3.1225e+00,8.5451e+27,1.7861e+26
3.1226e+00,8.5395e+27,1.7643e+26
3.1227e+00,8.5338e+27,1.7427e+26
3.1228e+00,8.5282e+27,1.7211e+26
3.1229e+00,8.5226e+27,1.6997e+26
3.1230e+00,8.5170e+27,1.6783e+26
3.1231e+00,8.5114e+27,1.6571e+26
3.1232e+00,8.5058e+27,1.6360e+26
3.1233e+00,8.5003e+27,1.6151e+26
3.1234e+00,8.4947e+27,1.5942e+26
3.1235e+00,8.4892e+27,1.5735e+26
3.1236e+00,8.4836e+27,1.5528e+26
3.1237e+00,8.4781e+27,1.5323e+26
3.1238e+00,8.4726e+27,1.5120e+26
3.1239e+00,8.4671e+27,1.4917e+26
3.1240e+00,8.4617e+27,1.4715e+26
3.1241e+00,8.4562e+27,1.4515e+26
3.1242e+00,8.4508e+27,1.4316e+26
3.1243e+00,8.4453e+27,1.4118e+26
3.1244e+00,8.4399e+27,1.3922e+26
3.1245e+00,8.4345e+27,1.3726e+26
3.1246e+00,8.4291e+27,1.3532e+26
3.1247e+00,8.4237e+27,1.3339e+26
3.1248e+00,8.4183e+27,1.3148e+26
3.1249e+00,8.4130e+27,1.2957e+26
3.1250e+00,8.4076e+27,1.2768e+26
3.1251e+00,8.4023e+27,1.2580e+26
3.1252e+00,8.3970e+27,1.2394e+26
3.1253e+00,8.3917e+27,1.2208e+26
3.1254e+00,8.3864e+27,1.2024e+26
3.1255e+00,8.3811e+27,1.1842e+26
3.1256e+00,8.3759e+27,1.1660e+26
3.1257e+00,8.3706e+27,1.1480e+26
3.1258e+00,8.3654e+27,1.1301e+26
3.1259e+00,8.3602e+27,1.1123e+26
3.1260e+00,8.3550e+27,1.0947e+26
3.1261e+00,8.3498e+27,1.0772e+26
3.1262e+00,8.3446e+27,1.0598e+26
3.1263e+00,8.3394e+27,1.0425e+26
3.1264e+00,8.3343e+27,1.0254e+26
3.1265e+00,8.3291e+27,1.0084e+26
3.1266e+00,8.3240e+27,9.9156e+25
3.1267e+00,8.3189e+27,9.7483e+25
3.1268e+00,8.3138e+27,9.5824e+25
3.1269e+00,8.3087e+27,9.4178e+25
3.1270e+00,8.3037e+27,9.2546e+25
3.1271e+00,8.2986e+27,9.0926e+25
3.1272e+00,8.2936e+27,8.9320e+25
3.1273e+00,8.2885e+27,8.7728e+25
3.1274e+00,8.2835e+27,8.6149e+25
3.1275e+00,8.2785e+27,8.4583e+25
3.1276e+00,8.2736e+27,8.3031e+25
3.1277e+00,8.2686e+27,8.1493e+25
3.1278e+00,8.2636e+27,7.9968e+25
3.1279e+00,8.2587e+27,7.8457e+25
3.1280e+00,8.2538e+27,7.6959e+25
3.1281e+00,8.2489e+27,7.5476e+25
3.1282e+00,8.2440e+27,7.4005e+25
3.1283e+00,8.2391e+27,7.2549e+25
3.1284e+00,8.2342e+27,7.1106e+25
3.1285e+00,8.2294e+27,6.9678e+25
3.1286e+00,8.2245e+27,6.8263e+25
3.1287e+00,8.2197e+27,6.6862e+25
3.1288e+00,8.2149e+27,6.5475e+25
3.1289e+00,8.2101e+27,6.4101e+25
3.1290e+00,8.2053e+27,6.2742e+25
3.1291e+00,8.2006e+27,6.1397e+25
3.1292e+00,8.1958e+27,6.0066e+25
3.1293e+00,8.1911e+27,5.8748e+25
3.1294e+00,8.1864e+27,5.7445e+25
3.1295e+00,8.1817e+27,5.6156e+25
3.1296e+00,8.1770e+27,5.4881e+25
3.1297e+00,8.1723e+27,5.3621e+25
3.1298e+00,8.1677e+27,5.2374e+25
3.1299e+00,8.1630e+27,5.1142e+25
3.1300e+00,8.1584e+27,4.9924e+25
3.1301e+00,8.1538e+27,4.8720e+25
3.1302e+00,8.1492e+27,4.7530e+25
3.1303e+00,8.1446e+27,4.6355e+25
3.1304e+00,8.1401e+27,4.5194e+25
3.1305e+00,8.1355e+27,4.4048e+25
3.1306e+00,8.1310e+27,4.2916e+25
3.1307e+00,8.1265e+27,4.1798e+25
3.1308e+00,8.1219e+27,4.0694e+25
3.1309e+00,8.1175e+27,3.9605e+25
3.1310e+00,8.1130e+27,3.8531e+25
3.1311e+00,8.1085e+27,3.7471e+25
3.1312e+00,8.1041e+27,3.6425e+25
3.1313e+00,8.0997e+27,3.5394e+25
3.1314e+00,8.0952e+27,3.4378e+25
3.1315e+00,8.0908e+27,3.3376e+25
3.1316e+00,8.0865e+27,3.2389e+25
3.1317e+00,8.0821e+27,3.1416e+25
3.1318e+00,8.0777e+27,3.0458e+25
3.1319e+00,8.0734e+27,2.9515e+25
3.1320e+00,8.0691e+27,2.8586e+25
3.1321e+00,8.0648e+27,2.7672e+25
3.1322e+00,8.0605e+27,2.6772e+25
3.1323e+00,8.0562e+27,2.5887e+25
3.1324e+00,8.0520e+27,2.5017e+25
3.1325e+00,8.0477e+27,2.4162e+25
3.1326e+00,8.0435e+27,2.3321e+25
3.1327e+00,8.0393e+27,2.2495e+25
3.1328e+00,8.0351e+27,2.1684e+25
3.1329e+00,8.0309e+27,2.0888e+25
3.1330e+00,8.0267e+27,2.0106e+25
3.1331e+00,8.0226e+27,1.9340e+25
3.1332e+00,8.0185e+27,1.8588e+25
3.1333e+00,8.0143e+27,1.7850e+25
3.1334e+00,8.0102e+27,1.7128e+25
3.1335e+00,8.0062e+27,1.6421e+25
3.1336e+00,8.0021e+27,1.5728e+25
3.1337e+00,7.9980e+27,1.5050e+25
3.1338e+00,7.9940e+27,1.4388e+25
3.1339e+00,7.9900e+27,1.3740e+25
3.1340e+00,7.9860e+27,1.3107e+25
3.1341e+00,7.9820e+27,1.2488e+25
3.1342e+00,7.9780e+27,1.1885e+25
3.1343e+00,7.9740e+27,1.1297e+25
3.1344e+00,7.9701e+27,1.0723e+25
3.1345e+00,7.9662e+27,1.0165e+25
3.1346e+00,7.9623e+27,9.6212e+24
3.1347e+00,7.9584e+27,9.0925e+24
3.1348e+00,7.9545e+27,8.5788e+24
3.1349e+00,7.9506e+27,8.0800e+24
3.1350e+00,7.9468e+27,7.5962e+24
3.1351e+00,7.9429e+27,7.1274e+24
3.1352e+00,7.9391e+27,6.6735e+24
3.1353e+00,7.9353e+27,6.2346e+24
3.1354e+00,7.9315e+27,5.8106e+24
3.1355e+00,7.9278e+27,5.4016e+24
3.1356e+00,7.9240e+27,5.0075e+24
3.1357e+00,7.9203e+27,4.6285e+24
3.1358e+00,7.9165e+27,4.2644e+24
3.1359e+00,7.9128e+27,3.9152e+24
3.1360e+00,7.9091e+27,3.5811e+24
3.1361e+00,7.9055e+27,3.2619e+24
3.1362e+00,7.9018e+27,2.9576e+24
3.1363e+00,7.8982e+27,2.6684e+24
3.1364e+00,7.8945e+27,2.3941e+24
3.1365e+00,7.8909e+27,2.1347e+24
3.1366e+00,7.8873e+27,1.8904e+24
3.1367e+00,7.8838e+27,1.6609e+24
3.1368e+00,7.8802e+27,1.4465e+24
3.1369e+00,7.8766e+27,1.2469e+24
3.1370e+00,7.8731e+27,1.0624e+24
3.1371e+00,7.8696e+27,8.9273e+23
3.1372e+00,7.8661e+27,7.3804e+23
3.1373e+00,7.8626e+27,5.9827e+23
3.1374e+00,7.8591e+27,4.7342e+23
3.1375e+00,7.8557e+27,3.6350e+23
3.1376e+00,7.8522e+27,2.6848e+23
3.1377e+00,7.8488e+27,1.8837e+23
3.1378e+00,7.8454e+27,1.2316e+23
3.1379e+00,7.8420e+27,7.2831e+22
3.1380e+00,7.8386e+27,3.7385e+22
3.1381e+00,7.8353e+27,1.6811e+22
3.1382e+00,7.8319e+27,1.1098e+22
3.1383e+00,7.8286e+27,2.0238e+22
3.1384e+00,7.8253e+27,4.4221e+22
3.1385e+00,7.8220e+27,8.3035e+22
3.1386e+00,7.8187e+27,1.3667e+23
3.1387e+00,7.8155e+27,2.0512e+23
3.1388e+00,7.8122e+27,2.8836e+23
3.1389e+00,7.8090e+27,3.8639e+23
3.1390e+00,7.8058e+27,4.9920e+23
3.1391e+00,7.8026e+27,6.2676e+23
3.1392e+00,7.7994e+27,7.6907e+23
3.1393e+00,7.7962e+27,9.2612e+23
3.1394e+00,7.7930e+27,1.0979e+24
3.1395e+00,7.7899e+27,1.2844e+24
3.1396e+00,7.7868e+27,1.4855e+24
3.1397e+00,7.7837e+27,1.7014e+24
3.1398e+00,7.7806e+27,1.9319e+24
3.1399e+00,7.7775e+27,2.1770e+24
3.1400e+00,7.7744e+27,2.4368e+24
3.1401e+00,7.7714e+27,2.7111e+24
3.1402e+00,7.7683e+27,3.0001e+24
3.1403e+00,7.7653e+27,3.3037e+24
3.1404e+00,7.7623e+27,3.6218e+24
3.1405e+00,7.7593e+27,3.9544e+24
3.1406e+00,7.7564e+27,4.3015e+24
3.1407e+00,7.7534e+27,4.6632e+24
3.1408e+00,7.7505e+27,5.0393e+24
3.1409e+00,7.7475e+27,5.4299e+24
3.1410e+00,7.7446e+27,5.8350e+24
3.1411e+00,7.7417e+27,6.2544e+24
3.1412e+00,7.7389e+27,6.6883e+24
3.1413e+00,7.7360e+27,7.1365e+24
3.1414e+00,7.7332e+27,7.5991e+24
3.1415e+00,7.7303e+27,8.0760e+24
3.1416e+00,7.7275e+27,8.5672e+24
3.1417e+00,7.7247e+27,9.0728e+24
3.1418e+00,7.7219e+27,9.5925e+24
3.1419e+00,7.7191e+27,1.0127e+25
3.1420e+00,7.7164e+27,1.0675e+25
3.1421e+00,7.7136e+27,1.1237e+25
3.1422e+00,7.7109e+27,1.1814e+25
3.1423e+00,7.7082e+27,1.2404e+25
3.1424e+00,7.7055e+27,1.3009e+25
3.1425e+00,7.7028e+27,1.3628e+25
3.1426e+00,7.7002e+27,1.4261e+25
3.1427e+00,7.6975e+27,1.4908e+25
3.1428e+00,7.6949e+27,1.5569e+25
3.1429e+00,7.6922e+27,1.6244e+25
3.1430e+00,7.6896e+27,1.6933e+25
3.1431e+00,7.6870e+27,1.7636e+25
3.1432e+00,7.6845e+27,1.8353e+25
3.1433e+00,7.6819e+27,1.9083e+25
3.1434e+00,7.6793e+27,1.9828e+25
3.1435e+00,7.6768e+27,2.0586e+25
3.1436e+00,7.6743e+27,2.1358e+25
3.1437e+00,7.6718e+27,2.2144e+25
3.1438e+00,7.6693e+27,2.2943e+25
3.1439e+00,7.6668e+27,2.3756e+25
3.1440e+00,7.6643e+27,2.4583e+25
3.1441e+00,7.6619e+27,2.5423e+25
3.1442e+00,7.6595e+27,2.6277e+25
3.1443e+00,7.6570e+27,2.7145e+25
3.1444e+00,7.6546e+27,2.8026e+25
3.1445e+00,7.6523e+27,2.8920e+25
3.1446e+00,7.6499e+27,2.9828e+25
3.1447e+00,7.6475e+27,3.0750e+25
3.1448e+00,7.6452e+27,3.1684e+25
3.1449e+00,7.6428e+27,3.2632e+25
3.1450e+00,7.6405e+27,3.3594e+25
3.1451e+00,7.6382e+27,3.4568e+25
3.1452e+00,7.6359e+27,3.5556e+25
3.1453e+00,7.6336e+27,3.6557e+25
3.1454e+00,7.6314e+27,3.7572e+25
3.1455e+00,7.6291e+27,3.8599e+25
3.1456e+00,7.6269e+27,3.9639e+25
3.1457e+00,7.6247e+27,4.0693e+25
3.1458e+00,7.6225e+27,4.1759e+25
3.1459e+00,7.6203e+27,4.2839e+25
3.1460e+00,7.6181e+27,4.3931e+25
3.1461e+00,7.6159e+27,4.5036e+25
3.1462e+00,7.6138e+27,4.6155e+25
3.1463e+00,7.6116e+27,4.7286e+25
3.1464e+00,7.6095e+27,4.8429e+25
3.1465e+00,7.6074e+27,4.9586e+25
3.1466e+00,7.6053e+27,5.0755e+25
3.1467e+00,7.6032e+27,5.1937e+25
3.1468e+00,7.6011e+27,5.3131e+25
3.1469e+00,7.5991e+27,5.4338e+25
3.1470e+00,7.5970e+27,5.5557e+25
3.1471e+00,7.5950e+27,5.6789e+25
3.1472e+00,7.5930e+27,5.8034e+25
3.1473e+00,7.5910e+27,5.9290e+25
3.1474e+00,7.5890e+27,6.0559e+25
3.1475e+00,7.5870e+27,6.1841e+25
3.1476e+00,7.5850e+27,6.3134e+25
3.1477e+00,7.5831e+27,6.4440e+25
3.1478e+00,7.5812e+27,6.5758e+25
3.1479e+00,7.5792e+27,6.7088e+25
3.1480e+00,7.5773e+27,6.8431e+25
3.1481e+00,7.5754e+27,6.9785e+25
3.1482e+00,7.5735e+27,7.1151e+25
3.1483e+00,7.5717e+27,7.2529e+25
3.1484e+00,7.5698e+27,7.3919e+25
3.1485e+00,7.5679e+27,7.5321e+25
3.1486e+00,7.5661e+27,7.6735e+25
3.1487e+00,7.5643e+27,7.8160e+25
3.1488e+00,7.5625e+27,7.9597e+25
3.1489e+00,7.5607e+27,8.1046e+25
3.1490e+00,7.5589e+27,8.2507e+25
3.1491e+00,7.5571e+27,8.3978e+25
3.1492e+00,7.5553e+27,8.5462e+25
3.1493e+00,7.5536e+27,8.6957e+25
3.1494e+00,7.5519e+27,8.8463e+25
3.1495e+00,7.5501e+27,8.9980e+25
3.1496e+00,7.5484e+27,9.1509e+25
3.1497e+00,7.5467e+27,9.3049e+25
3.1498e+00,7.5450e+27,9.4601e+25
3.1499e+00,7.5434e+27,9.6163e+25
3.1500e+00,7.5417e+27,9.7736e+25
3.1501e+00,7.5400e+27,9.9321e+25
3.1502e+00,7.5384e+27,1.0092e+26
3.1503e+00,7.5368e+27,1.0252e+26
3.1504e+00,7.5351e+27,1.0414e+26
3.1505e+00,7.5335e+27,1.0577e+26
3.1506e+00,7.5319e+27,1.0741e+26
3.1507e+00,7.5304e+27,1.0906e+26
3.1508e+00,7.5288e+27,1.1072e+26
3.1509e+00,7.5272e+27,1.1239e+26
3.1510e+00,7.5257e+27,1.1407e+26
3.1511e+00,7.5241e+27,1.1576e+26
3.1512e+00,7.5226e+27,1.1746e+26
3.1513e+00,7.5211e+27,1.1917e+26
