Grid Pos (microns),U Total (1/cm3s),U Stim (1/cm3s)
6.6401e+00,3.8404e+22,-8.7916e+20
6.6411e+00,3.8354e+22,-9.3152e+20
6.6421e+00,3.8304e+22,-9.8437e+20
6.6431e+00,3.8253e+22,-1.0376e+21
6.6440e+00,3.8202e+22,-1.0909e+21
6.6450e+00,3.8150e+22,-1.1442e+21
6.6460e+00,3.8098e+22,-1.1973e+21
6.6470e+00,3.8045e+22,-1.2497e+21
6.6480e+00,3.7990e+22,-1.3011e+21
6.6490e+00,3.7934e+22,-1.3509e+21
6.6500e+00,3.7874e+22,-1.3981e+21
6.6510e+00,3.7809e+22,-1.4412e+21
6.6520e+00,3.7733e+22,-1.4775e+21
6.6530e+00,3.7640e+22,-1.5030e+21
6.6539e+00,3.7520e+22,-1.5107e+21
6.6549e+00,3.7357e+22,-1.4899e+21
6.6559e+00,3.7130e+22,-1.4234e+21
6.6569e+00,3.6817e+22,-1.2869e+21
6.6579e+00,3.6413e+22,-1.0515e+21
6.6589e+00,3.6001e+22,-7.0219e+20
6.6599e+00,-3.4209e+20,-1.9520e+21
6.6609e+00,-4.5828e+21,-4.6685e+21
6.6619e+00,-9.7063e+21,-9.7162e+21
6.6629e+00,-1.5380e+22,-1.5384e+22
6.6639e+00,-1.8641e+22,-1.8645e+22
6.6649e+00,-1.9412e+22,-1.9427e+22
6.6658e+00,-1.8529e+22,-1.8554e+22
6.6668e+00,-1.7649e+22,-1.7686e+22
6.6678e+00,-1.7147e+22,-1.7192e+22
6.6688e+00,-1.6828e+22,-1.6878e+22
6.6698e+00,-1.6609e+22,-1.6661e+22
6.6708e+00,-1.6410e+22,-1.6462e+22
6.6718e+00,-4.0193e+22,-4.0244e+22
6.6728e+00,-4.1545e+22,-4.1599e+22
6.6738e+00,-4.2299e+22,-4.2355e+22
6.6748e+00,-4.2725e+22,-4.2783e+22
6.6758e+00,-4.2957e+22,-4.3017e+22
6.6768e+00,-4.3065e+22,-4.3127e+22
6.6777e+00,-4.3087e+22,-4.3150e+22
6.6787e+00,-4.3043e+22,-4.3108e+22
6.6797e+00,-4.2946e+22,-4.3013e+22
6.6807e+00,-4.2802e+22,-4.2870e+22
6.6817e+00,-4.2615e+22,-4.2684e+22
6.6827e+00,-4.2387e+22,-4.2457e+22
6.6837e+00,-4.2120e+22,-4.2191e+22
6.6847e+00,-4.1815e+22,-4.1888e+22
6.6857e+00,-4.1473e+22,-4.1546e+22
6.6867e+00,-4.1096e+22,-4.1169e+22
6.6876e+00,-4.0682e+22,-4.0757e+22
6.6886e+00,-4.0235e+22,-4.0309e+22
6.6896e+00,-3.9753e+22,-3.9829e+22
6.6906e+00,-3.9239e+22,-3.9315e+22
6.6916e+00,-3.8694e+22,-3.8770e+22
6.6926e+00,-3.8118e+22,-3.8194e+22
6.6936e+00,-3.7512e+22,-3.7588e+22
6.6946e+00,-3.6879e+22,-3.6955e+22
6.6956e+00,-3.6218e+22,-3.6294e+22
6.6966e+00,-3.5531e+22,-3.5607e+22
6.6976e+00,-3.4820e+22,-3.4896e+22
6.6985e+00,-3.4086e+22,-3.4161e+22
6.6995e+00,-3.3330e+22,-3.3405e+22
6.7005e+00,-3.2554e+22,-3.2629e+22
6.7015e+00,-3.1759e+22,-3.1833e+22
6.7025e+00,-3.0947e+22,-3.1021e+22
6.7035e+00,-3.0120e+22,-3.0192e+22
6.7045e+00,-2.9278e+22,-2.9350e+22
6.7055e+00,-2.8424e+22,-2.8495e+22
6.7065e+00,-2.7559e+22,-2.7629e+22
6.7075e+00,-2.6685e+22,-2.6754e+22
6.7084e+00,-2.5804e+22,-2.5872e+22
6.7094e+00,-2.4917e+22,-2.4983e+22
6.7104e+00,-2.4025e+22,-2.4091e+22
6.7114e+00,-2.3132e+22,-2.3196e+22
6.7124e+00,-2.2237e+22,-2.2300e+22
6.7134e+00,-2.1343e+22,-2.1404e+22
6.7144e+00,-2.0450e+22,-2.0510e+22
6.7154e+00,-1.9561e+22,-1.9620e+22
6.7164e+00,-1.8675e+22,-1.8732e+22
6.7174e+00,-1.7792e+22,-1.7847e+22
6.7183e+00,-1.6910e+22,-1.6964e+22
6.7193e+00,-1.6026e+22,-1.6078e+22
6.7203e+00,-1.5131e+22,-1.5182e+22
6.7213e+00,-1.4210e+22,-1.4258e+22
6.7223e+00,-1.3232e+22,-1.3278e+22
6.7233e+00,-4.8589e+21,-4.9029e+21
6.7243e+00,-4.6823e+21,-4.7249e+21
6.7253e+00,-4.5017e+21,-4.5414e+21
6.7263e+00,-4.3473e+21,-4.3819e+21
6.7273e+00,-4.2378e+21,-4.2649e+21
6.7283e+00,-4.1729e+21,-4.1915e+21
6.7293e+00,-4.0877e+21,-4.0992e+21
6.7302e+00,-3.9955e+21,-4.0015e+21
6.7312e+00,-3.6877e+21,-3.6900e+21
6.7322e+00,-2.2990e+21,-2.3021e+21
6.7332e+00,-1.1021e+21,-1.1095e+21
6.7342e+00,-4.2867e+20,-4.9221e+20
6.7352e+00,1.0923e+21,-2.1320e+20
6.7362e+00,3.1067e+22,-7.9349e+19
6.7372e+00,3.1671e+22,-1.1693e+20
6.7382e+00,3.2226e+22,-1.3685e+20
6.7392e+00,3.2634e+22,-1.4333e+20
6.7402e+00,3.2910e+22,-1.4183e+20
6.7412e+00,3.3089e+22,-1.3642e+20
6.7421e+00,3.3205e+22,-1.2968e+20
6.7431e+00,3.3278e+22,-1.2314e+20
6.7441e+00,3.3325e+22,-1.1768e+20
6.7451e+00,3.3354e+22,-1.1378e+20
6.7461e+00,3.3372e+22,-1.1173e+20
6.7471e+00,3.3382e+22,-1.1167e+20
6.7481e+00,3.3386e+22,-1.1368e+20
6.7491e+00,3.3387e+22,-1.1779e+20
6.7501e+00,3.3384e+22,-1.2403e+20
6.7511e+00,3.3378e+22,-1.3238e+20
6.7520e+00,3.3370e+22,-1.4283e+20
6.7530e+00,3.3359e+22,-1.5537e+20
6.7540e+00,3.3346e+22,-1.6995e+20
6.7550e+00,3.3332e+22,-1.8654e+20
6.7560e+00,3.3315e+22,-2.0510e+20
6.7570e+00,3.3296e+22,-2.2557e+20
6.7580e+00,3.3276e+22,-2.4791e+20
6.7590e+00,3.3253e+22,-2.7205e+20
6.7600e+00,3.3229e+22,-2.9794e+20
6.7610e+00,3.3204e+22,-3.2549e+20
6.7620e+00,3.3176e+22,-3.5463e+20
6.7629e+00,3.3148e+22,-3.8530e+20
6.7639e+00,3.3117e+22,-4.1740e+20
6.7649e+00,3.3086e+22,-4.5085e+20
6.7659e+00,3.3053e+22,-4.8556e+20
6.7669e+00,3.3020e+22,-5.2144e+20
6.7679e+00,3.2985e+22,-5.5838e+20
6.7689e+00,3.2949e+22,-5.9629e+20
6.7699e+00,3.2912e+22,-6.3506e+20
6.7709e+00,3.2875e+22,-6.7458e+20
6.7719e+00,3.2836e+22,-7.1473e+20
6.7728e+00,3.2797e+22,-7.5538e+20
6.7738e+00,3.2758e+22,-7.9638e+20
6.7748e+00,3.2717e+22,-8.3756e+20
6.7758e+00,3.2676e+22,-8.7868e+20
6.7768e+00,3.2633e+22,-9.1943e+20
6.7778e+00,3.2587e+22,-9.5934e+20
6.7788e+00,3.2538e+22,-9.9770e+20
6.7798e+00,3.2483e+22,-1.0334e+21
6.7808e+00,3.2418e+22,-1.0645e+21
6.7818e+00,3.2337e+22,-1.0879e+21
6.7827e+00,3.2230e+22,-1.0986e+21
6.7837e+00,3.2084e+22,-1.0884e+21
6.7847e+00,3.1877e+22,-1.0445e+21
6.7857e+00,3.1589e+22,-9.4857e+20
6.7867e+00,3.1213e+22,-7.7851e+20
6.7877e+00,3.0819e+22,-5.2217e+20
6.7887e+00,-8.3323e+19,-1.4579e+21
6.7897e+00,-3.4286e+21,-3.5018e+21
6.7907e+00,-7.3107e+21,-7.3191e+21
6.7917e+00,-1.1634e+22,-1.1638e+22
6.7927e+00,-1.4161e+22,-1.4164e+22
6.7937e+00,-1.4807e+22,-1.4821e+22
6.7946e+00,-1.4192e+22,-1.4214e+22
6.7956e+00,-1.3574e+22,-1.3605e+22
6.7966e+00,-1.3242e+22,-1.3281e+22
6.7976e+00,-1.3049e+22,-1.3092e+22
6.7986e+00,-1.2933e+22,-1.2977e+22
6.7996e+00,-1.2831e+22,-1.2875e+22
6.8006e+00,-3.1563e+22,-3.1607e+22
6.8016e+00,-3.2761e+22,-3.2807e+22
6.8026e+00,-3.3494e+22,-3.3543e+22
6.8036e+00,-3.3973e+22,-3.4024e+22
6.8046e+00,-3.4302e+22,-3.4353e+22
6.8056e+00,-3.4533e+22,-3.4587e+22
6.8065e+00,-3.4698e+22,-3.4752e+22
6.8075e+00,-3.4811e+22,-3.4867e+22
6.8085e+00,-3.4882e+22,-3.4939e+22
6.8095e+00,-3.4916e+22,-3.4975e+22
6.8105e+00,-3.4915e+22,-3.4975e+22
6.8115e+00,-3.4882e+22,-3.4943e+22
6.8125e+00,-3.4817e+22,-3.4879e+22
6.8135e+00,-3.4721e+22,-3.4784e+22
6.8145e+00,-3.4594e+22,-3.4657e+22
6.8155e+00,-3.4437e+22,-3.4501e+22
6.8164e+00,-3.4250e+22,-3.4315e+22
6.8174e+00,-3.4034e+22,-3.4099e+22
6.8184e+00,-3.3789e+22,-3.3854e+22
6.8194e+00,-3.3515e+22,-3.3581e+22
6.8204e+00,-3.3213e+22,-3.3279e+22
6.8214e+00,-3.2884e+22,-3.2950e+22
6.8224e+00,-3.2528e+22,-3.2594e+22
6.8234e+00,-3.2146e+22,-3.2212e+22
6.8244e+00,-3.1738e+22,-3.1805e+22
6.8254e+00,-3.1306e+22,-3.1373e+22
6.8264e+00,-3.0850e+22,-3.0917e+22
6.8273e+00,-3.0372e+22,-3.0438e+22
6.8283e+00,-2.9871e+22,-2.9937e+22
6.8293e+00,-2.9350e+22,-2.9415e+22
6.8303e+00,-2.8809e+22,-2.8874e+22
6.8313e+00,-2.8248e+22,-2.8313e+22
6.8323e+00,-2.7670e+22,-2.7734e+22
6.8333e+00,-2.7075e+22,-2.7139e+22
6.8343e+00,-2.6465e+22,-2.6528e+22
6.8353e+00,-2.5840e+22,-2.5902e+22
6.8363e+00,-2.5202e+22,-2.5263e+22
6.8372e+00,-2.4552e+22,-2.4612e+22
6.8382e+00,-2.3891e+22,-2.3950e+22
6.8392e+00,-2.3221e+22,-2.3279e+22
6.8402e+00,-2.2542e+22,-2.2599e+22
6.8412e+00,-2.1856e+22,-2.1912e+22
6.8422e+00,-2.1164e+22,-2.1219e+22
6.8432e+00,-2.0466e+22,-2.0520e+22
6.8442e+00,-1.9765e+22,-1.9817e+22
6.8452e+00,-1.9058e+22,-1.9109e+22
6.8462e+00,-1.8346e+22,-1.8396e+22
6.8471e+00,-1.7627e+22,-1.7675e+22
6.8481e+00,-1.6895e+22,-1.6942e+22
6.8491e+00,-1.6140e+22,-1.6185e+22
6.8501e+00,-1.5345e+22,-1.5389e+22
6.8511e+00,-1.4474e+22,-1.4516e+22
6.8521e+00,-5.3927e+21,-5.4322e+21
6.8531e+00,-5.2709e+21,-5.3091e+21
6.8541e+00,-5.1430e+21,-5.1787e+21
6.8551e+00,-5.0433e+21,-5.0745e+21
6.8561e+00,-4.9950e+21,-5.0195e+21
6.8571e+00,-5.0005e+21,-5.0173e+21
6.8581e+00,-4.9840e+21,-4.9945e+21
6.8590e+00,-4.9609e+21,-4.9663e+21
6.8600e+00,-4.6665e+21,-4.6686e+21
6.8610e+00,-2.9685e+21,-2.9713e+21
6.8620e+00,-1.4550e+21,-1.4617e+21
6.8630e+00,-6.0536e+20,-6.6221e+20
6.8640e+00,8.7190e+20,-2.9298e+20
6.8650e+00,2.7673e+22,-1.1136e+20
6.8660e+00,2.8189e+22,-1.6748e+20
6.8670e+00,2.8670e+22,-1.9977e+20
6.8680e+00,2.9026e+22,-2.1277e+20
6.8690e+00,2.9270e+22,-2.1338e+20
6.8700e+00,2.9432e+22,-2.0701e+20
6.8709e+00,2.9539e+22,-1.9721e+20
6.8719e+00,2.9609e+22,-1.8613e+20
6.8729e+00,2.9657e+22,-1.7507e+20
6.8739e+00,2.9690e+22,-1.6476e+20
6.8749e+00,2.9713e+22,-1.5562e+20
6.8759e+00,2.9730e+22,-1.4791e+20
6.8769e+00,2.9742e+22,-1.4176e+20
6.8779e+00,2.9750e+22,-1.3727e+20
6.8789e+00,2.9756e+22,-1.3448e+20
6.8799e+00,2.9759e+22,-1.3343e+20
6.8808e+00,2.9761e+22,-1.3412e+20
6.8818e+00,2.9760e+22,-1.3657e+20
6.8828e+00,2.9757e+22,-1.4076e+20
6.8838e+00,2.9753e+22,-1.4670e+20
6.8848e+00,2.9747e+22,-1.5436e+20
6.8858e+00,2.9739e+22,-1.6373e+20
6.8868e+00,2.9730e+22,-1.7478e+20
6.8878e+00,2.9718e+22,-1.8748e+20
6.8888e+00,2.9706e+22,-2.0180e+20
6.8898e+00,2.9692e+22,-2.1770e+20
6.8908e+00,2.9676e+22,-2.3514e+20
6.8917e+00,2.9659e+22,-2.5407e+20
6.8927e+00,2.9640e+22,-2.7443e+20
6.8937e+00,2.9620e+22,-2.9618e+20
6.8947e+00,2.9599e+22,-3.1926e+20
6.8957e+00,2.9576e+22,-3.4361e+20
6.8967e+00,2.9552e+22,-3.6915e+20
6.8977e+00,2.9528e+22,-3.9582e+20
6.8987e+00,2.9502e+22,-4.2354e+20
6.8997e+00,2.9475e+22,-4.5223e+20
6.9007e+00,2.9447e+22,-4.8182e+20
6.9016e+00,2.9418e+22,-5.1219e+20
6.9026e+00,2.9388e+22,-5.4326e+20
6.9036e+00,2.9357e+22,-5.7487e+20
6.9046e+00,2.9325e+22,-6.0687e+20
6.9056e+00,2.9290e+22,-6.3902e+20
6.9066e+00,2.9254e+22,-6.7098e+20
6.9076e+00,2.9213e+22,-7.0223e+20
6.9086e+00,2.9166e+22,-7.3191e+20
6.9096e+00,2.9109e+22,-7.5867e+20
6.9106e+00,2.9036e+22,-7.8020e+20
6.9115e+00,2.8938e+22,-7.9276e+20
6.9125e+00,2.8800e+22,-7.9021e+20
6.9135e+00,2.8604e+22,-7.6296e+20
6.9145e+00,2.8327e+22,-6.9703e+20
6.9155e+00,2.7962e+22,-5.7548e+20
6.9165e+00,2.7569e+22,-3.8826e+20
6.9175e+00,1.3555e+20,-1.0904e+21
6.9185e+00,-2.5691e+21,-2.6342e+21
6.9195e+00,-5.5300e+21,-5.5374e+21
6.9205e+00,-8.8520e+21,-8.8552e+21
6.9215e+00,-1.0836e+22,-1.0838e+22
6.9225e+00,-1.1393e+22,-1.1404e+22
6.9234e+00,-1.0979e+22,-1.0998e+22
6.9244e+00,-1.0558e+22,-1.0586e+22
6.9254e+00,-1.0356e+22,-1.0390e+22
6.9264e+00,-1.0261e+22,-1.0299e+22
6.9274e+00,-1.0225e+22,-1.0264e+22
6.9284e+00,-1.0200e+22,-1.0239e+22
6.9294e+00,-2.5234e+22,-2.5273e+22
6.9304e+00,-2.6334e+22,-2.6375e+22
6.9314e+00,-2.7069e+22,-2.7113e+22
6.9324e+00,-2.7605e+22,-2.7650e+22
6.9334e+00,-2.8023e+22,-2.8069e+22
6.9344e+00,-2.8365e+22,-2.8413e+22
6.9353e+00,-2.8655e+22,-2.8704e+22
6.9363e+00,-2.8905e+22,-2.8955e+22
6.9373e+00,-2.9122e+22,-2.9173e+22
6.9383e+00,-2.9309e+22,-2.9362e+22
6.9393e+00,-2.9470e+22,-2.9524e+22
6.9403e+00,-2.9604e+22,-2.9659e+22
6.9413e+00,-2.9712e+22,-2.9768e+22
6.9423e+00,-2.9795e+22,-2.9852e+22
6.9433e+00,-2.9852e+22,-2.9910e+22
6.9443e+00,-2.9884e+22,-2.9942e+22
6.9452e+00,-2.9891e+22,-2.9949e+22
6.9462e+00,-2.9872e+22,-2.9931e+22
6.9472e+00,-2.9827e+22,-2.9887e+22
6.9482e+00,-2.9758e+22,-2.9818e+22
6.9492e+00,-2.9663e+22,-2.9724e+22
6.9502e+00,-2.9544e+22,-2.9604e+22
6.9512e+00,-2.9400e+22,-2.9460e+22
6.9522e+00,-2.9231e+22,-2.9292e+22
6.9532e+00,-2.9038e+22,-2.9099e+22
6.9542e+00,-2.8822e+22,-2.8883e+22
6.9552e+00,-2.8582e+22,-2.8643e+22
6.9561e+00,-2.8320e+22,-2.8381e+22
6.9571e+00,-2.8035e+22,-2.8095e+22
6.9581e+00,-2.7728e+22,-2.7789e+22
6.9591e+00,-2.7400e+22,-2.7460e+22
6.9601e+00,-2.7052e+22,-2.7112e+22
6.9611e+00,-2.6684e+22,-2.6743e+22
6.9621e+00,-2.6296e+22,-2.6355e+22
6.9631e+00,-2.5890e+22,-2.5949e+22
6.9641e+00,-2.5467e+22,-2.5525e+22
6.9651e+00,-2.5026e+22,-2.5083e+22
6.9660e+00,-2.4570e+22,-2.4626e+22
6.9670e+00,-2.4099e+22,-2.4154e+22
6.9680e+00,-2.3613e+22,-2.3667e+22
6.9690e+00,-2.3113e+22,-2.3167e+22
6.9700e+00,-2.2601e+22,-2.2654e+22
6.9710e+00,-2.2077e+22,-2.2129e+22
6.9720e+00,-2.1542e+22,-2.1593e+22
6.9730e+00,-2.0995e+22,-2.1045e+22
6.9740e+00,-2.0437e+22,-2.0485e+22
6.9750e+00,-1.9866e+22,-1.9913e+22
6.9759e+00,-1.9279e+22,-1.9325e+22
6.9769e+00,-1.8670e+22,-1.8714e+22
6.9779e+00,-1.8026e+22,-1.8069e+22
6.9789e+00,-1.7326e+22,-1.7367e+22
6.9799e+00,-1.6528e+22,-1.6568e+22
6.9809e+00,-6.2349e+21,-6.2722e+21
6.9819e+00,-6.1677e+21,-6.2039e+21
6.9829e+00,-6.0927e+21,-6.1265e+21
6.9839e+00,-6.0505e+21,-6.0801e+21
6.9849e+00,-6.0703e+21,-6.0937e+21
6.9859e+00,-6.1579e+21,-6.1739e+21
6.9869e+00,-6.2221e+21,-6.2321e+21
6.9878e+00,-6.2812e+21,-6.2864e+21
6.9888e+00,-5.9951e+21,-5.9971e+21
6.9898e+00,-3.8721e+21,-3.8747e+21
6.9908e+00,-1.9293e+21,-1.9357e+21
6.9918e+00,-8.3721e+20,-8.9077e+20
6.9928e+00,6.9382e+20,-4.0037e+20
6.9938e+00,2.5936e+22,-1.5460e+20
6.9948e+00,2.6392e+22,-2.3618e+20
6.9958e+00,2.6824e+22,-2.8605e+20
6.9968e+00,2.7147e+22,-3.0914e+20
6.9978e+00,2.7372e+22,-3.1425e+20
6.9988e+00,2.7524e+22,-3.0855e+20
6.9997e+00,2.7626e+22,-2.9685e+20
7.0007e+00,2.7697e+22,-2.8216e+20
7.0017e+00,2.7747e+22,-2.6629e+20
7.0027e+00,2.7784e+22,-2.5030e+20
7.0037e+00,2.7813e+22,-2.3482e+20
7.0047e+00,2.7836e+22,-2.2023e+20
7.0057e+00,2.7855e+22,-2.0674e+20
7.0067e+00,2.7871e+22,-1.9451e+20
7.0077e+00,2.7884e+22,-1.8363e+20
7.0087e+00,2.7896e+22,-1.7415e+20
7.0096e+00,2.7906e+22,-1.6613e+20
7.0106e+00,2.7914e+22,-1.5959e+20
7.0116e+00,2.7921e+22,-1.5455e+20
7.0126e+00,2.7926e+22,-1.5104e+20
7.0136e+00,2.7929e+22,-1.4907e+20
7.0146e+00,2.7931e+22,-1.4863e+20
7.0156e+00,2.7931e+22,-1.4974e+20
7.0166e+00,2.7930e+22,-1.5239e+20
7.0176e+00,2.7927e+22,-1.5657e+20
7.0186e+00,2.7923e+22,-1.6228e+20
7.0196e+00,2.7917e+22,-1.6949e+20
7.0205e+00,2.7910e+22,-1.7819e+20
7.0215e+00,2.7902e+22,-1.8835e+20
7.0225e+00,2.7892e+22,-1.9996e+20
7.0235e+00,2.7880e+22,-2.1296e+20
7.0245e+00,2.7868e+22,-2.2734e+20
7.0255e+00,2.7854e+22,-2.4305e+20
7.0265e+00,2.7838e+22,-2.6005e+20
7.0275e+00,2.7822e+22,-2.7829e+20
7.0285e+00,2.7804e+22,-2.9772e+20
7.0295e+00,2.7785e+22,-3.1828e+20
7.0304e+00,2.7765e+22,-3.3990e+20
7.0314e+00,2.7743e+22,-3.6251e+20
7.0324e+00,2.7720e+22,-3.8601e+20
7.0334e+00,2.7696e+22,-4.1029e+20
7.0344e+00,2.7669e+22,-4.3517e+20
7.0354e+00,2.7639e+22,-4.6041e+20
7.0364e+00,2.7605e+22,-4.8563e+20
7.0374e+00,2.7564e+22,-5.1020e+20
7.0384e+00,2.7512e+22,-5.3313e+20
7.0394e+00,2.7445e+22,-5.5273e+20
7.0403e+00,2.7351e+22,-5.6621e+20
7.0413e+00,2.7216e+22,-5.6899e+20
7.0423e+00,2.7022e+22,-5.5383e+20
7.0433e+00,2.6744e+22,-5.1006e+20
7.0443e+00,2.6372e+22,-4.2448e+20
7.0453e+00,2.5963e+22,-2.8866e+20
7.0463e+00,3.3385e+20,-8.1704e+20
7.0473e+00,-1.9282e+21,-1.9893e+21
7.0483e+00,-4.2071e+21,-4.2140e+21
7.0493e+00,-6.7873e+21,-6.7903e+21
7.0503e+00,-8.3711e+21,-8.3738e+21
7.0513e+00,-8.8660e+21,-8.8768e+21
7.0522e+00,-8.6065e+21,-8.6242e+21
7.0532e+00,-8.3356e+21,-8.3615e+21
7.0542e+00,-8.2346e+21,-8.2663e+21
7.0552e+00,-8.2169e+21,-8.2523e+21
7.0562e+00,-8.2465e+21,-8.2834e+21
7.0572e+00,-8.2844e+21,-8.3215e+21
7.0582e+00,-2.0647e+22,-2.0684e+22
7.0592e+00,-2.1696e+22,-2.1735e+22
7.0602e+00,-2.2457e+22,-2.2497e+22
7.0612e+00,-2.3058e+22,-2.3101e+22
7.0622e+00,-2.3567e+22,-2.3611e+22
7.0632e+00,-2.4016e+22,-2.4062e+22
7.0641e+00,-2.4425e+22,-2.4472e+22
7.0651e+00,-2.4804e+22,-2.4852e+22
7.0661e+00,-2.5157e+22,-2.5206e+22
7.0671e+00,-2.5488e+22,-2.5538e+22
7.0681e+00,-2.5797e+22,-2.5848e+22
7.0691e+00,-2.6086e+22,-2.6138e+22
7.0701e+00,-2.6355e+22,-2.6408e+22
7.0711e+00,-2.6603e+22,-2.6656e+22
7.0721e+00,-2.6829e+22,-2.6884e+22
7.0731e+00,-2.7035e+22,-2.7090e+22
7.0740e+00,-2.7219e+22,-2.7274e+22
7.0750e+00,-2.7381e+22,-2.7437e+22
7.0760e+00,-2.7520e+22,-2.7577e+22
7.0770e+00,-2.7637e+22,-2.7695e+22
7.0780e+00,-2.7732e+22,-2.7790e+22
7.0790e+00,-2.7803e+22,-2.7862e+22
7.0800e+00,-2.7852e+22,-2.7911e+22
7.0810e+00,-2.7878e+22,-2.7936e+22
7.0820e+00,-2.7880e+22,-2.7939e+22
7.0830e+00,-2.7859e+22,-2.7918e+22
7.0840e+00,-2.7815e+22,-2.7874e+22
7.0849e+00,-2.7748e+22,-2.7807e+22
7.0859e+00,-2.7658e+22,-2.7717e+22
7.0869e+00,-2.7545e+22,-2.7604e+22
7.0879e+00,-2.7410e+22,-2.7469e+22
7.0889e+00,-2.7253e+22,-2.7311e+22
7.0899e+00,-2.7073e+22,-2.7131e+22
7.0909e+00,-2.6872e+22,-2.6930e+22
7.0919e+00,-2.6650e+22,-2.6707e+22
7.0929e+00,-2.6407e+22,-2.6464e+22
7.0939e+00,-2.6144e+22,-2.6200e+22
7.0948e+00,-2.5860e+22,-2.5916e+22
7.0958e+00,-2.5558e+22,-2.5612e+22
7.0968e+00,-2.5236e+22,-2.5290e+22
7.0978e+00,-2.4897e+22,-2.4950e+22
7.0988e+00,-2.4539e+22,-2.4591e+22
7.0998e+00,-2.4164e+22,-2.4215e+22
7.1008e+00,-2.3772e+22,-2.3822e+22
7.1018e+00,-2.3362e+22,-2.3411e+22
7.1028e+00,-2.2934e+22,-2.2982e+22
7.1038e+00,-2.2486e+22,-2.2532e+22
7.1047e+00,-2.2013e+22,-2.2058e+22
7.1057e+00,-2.1507e+22,-2.1551e+22
7.1067e+00,-2.0955e+22,-2.0998e+22
7.1077e+00,-2.0328e+22,-2.0369e+22
7.1087e+00,-1.9575e+22,-1.9614e+22
7.1097e+00,-7.4598e+21,-7.4969e+21
7.1107e+00,-7.4518e+21,-7.4879e+21
7.1117e+00,-7.4347e+21,-7.4685e+21
7.1127e+00,-7.4578e+21,-7.4875e+21
7.1137e+00,-7.5587e+21,-7.5821e+21
7.1147e+00,-7.7473e+21,-7.7634e+21
7.1157e+00,-7.9111e+21,-7.9212e+21
7.1166e+00,-8.0729e+21,-8.0781e+21
7.1176e+00,-7.7907e+21,-7.7927e+21
7.1186e+00,-5.0895e+21,-5.0922e+21
7.1196e+00,-2.5669e+21,-2.5733e+21
7.1206e+00,-1.1447e+21,-1.1981e+21
7.1216e+00,5.4234e+20,-5.4485e+20
7.1226e+00,2.5703e+22,-2.1290e+20
7.1236e+00,2.6120e+22,-3.2910e+20
7.1246e+00,2.6525e+22,-4.0330e+20
7.1256e+00,2.6831e+22,-4.4094e+20
7.1266e+00,2.7047e+22,-4.5334e+20
7.1276e+00,2.7195e+22,-4.4999e+20
7.1285e+00,2.7298e+22,-4.3740e+20
7.1295e+00,2.7371e+22,-4.1970e+20
7.1305e+00,2.7426e+22,-3.9938e+20
7.1315e+00,2.7468e+22,-3.7796e+20
7.1325e+00,2.7503e+22,-3.5632e+20
7.1335e+00,2.7533e+22,-3.3501e+20
7.1345e+00,2.7559e+22,-3.1436e+20
7.1355e+00,2.7582e+22,-2.9457e+20
7.1365e+00,2.7604e+22,-2.7580e+20
7.1375e+00,2.7623e+22,-2.5814e+20
7.1384e+00,2.7642e+22,-2.4167e+20
7.1394e+00,2.7658e+22,-2.2645e+20
7.1404e+00,2.7674e+22,-2.1253e+20
7.1414e+00,2.7688e+22,-1.9995e+20
7.1424e+00,2.7701e+22,-1.8874e+20
7.1434e+00,2.7712e+22,-1.7895e+20
7.1444e+00,2.7721e+22,-1.7059e+20
7.1454e+00,2.7730e+22,-1.6368e+20
7.1464e+00,2.7737e+22,-1.5826e+20
7.1474e+00,2.7742e+22,-1.5433e+20
7.1484e+00,2.7746e+22,-1.5190e+20
7.1493e+00,2.7749e+22,-1.5098e+20
7.1503e+00,2.7750e+22,-1.5158e+20
7.1513e+00,2.7749e+22,-1.5368e+20
7.1523e+00,2.7747e+22,-1.5729e+20
7.1533e+00,2.7744e+22,-1.6239e+20
7.1543e+00,2.7739e+22,-1.6897e+20
7.1553e+00,2.7732e+22,-1.7702e+20
7.1563e+00,2.7725e+22,-1.8650e+20
7.1573e+00,2.7715e+22,-1.9740e+20
7.1583e+00,2.7705e+22,-2.0968e+20
7.1592e+00,2.7692e+22,-2.2329e+20
7.1602e+00,2.7678e+22,-2.3819e+20
7.1612e+00,2.7663e+22,-2.5433e+20
7.1622e+00,2.7645e+22,-2.7160e+20
7.1632e+00,2.7625e+22,-2.8990e+20
7.1642e+00,2.7601e+22,-3.0906e+20
7.1652e+00,2.7572e+22,-3.2879e+20
7.1662e+00,2.7536e+22,-3.4867e+20
7.1672e+00,2.7489e+22,-3.6795e+20
7.1682e+00,2.7423e+22,-3.8541e+20
7.1691e+00,2.7330e+22,-3.9898e+20
7.1701e+00,2.7193e+22,-4.0523e+20
7.1711e+00,2.6991e+22,-3.9869e+20
7.1721e+00,2.6699e+22,-3.7115e+20
7.1731e+00,2.6303e+22,-3.1221e+20
7.1741e+00,2.5860e+22,-2.1458e+20
7.1751e+00,5.2905e+20,-6.1380e+20
7.1761e+00,-1.4496e+21,-1.5101e+21
7.1771e+00,-3.2252e+21,-3.2320e+21
7.1781e+00,-5.2580e+21,-5.2610e+21
7.1791e+00,-6.5503e+21,-6.5529e+21
7.1801e+00,-7.0045e+21,-7.0150e+21
